Unnamed: 0,id,UserId,ProductId,Time,Score,Summary,Text,helpful
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Rue8666,B018Y225IA,2016-12-15T00:00:00.000Z,5,Great!,My son LOVES it! Easy to use and download books. Requested for his Birthday gift.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,karue,B018Y225IA,2016-08-19T00:00:00.000Z,5,Great computer for gamer,It was all that my grandson wanted and didn't have to search everywhere to find it.,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Cindy,53-004683,2017-02-03T00:00:00.000Z,4,Perfect for my grandbabies,These were ordered one for 4 year old and then ordered second one for 2 year old. They are easy to use and age appropriate apps for each of them.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Firekindle,53-004729,2017-04-14T00:00:00.000Z,1,Kindle is overrated,"Too proprietary, the apps my daughter liked I could not install on it for her so basically it was worthless for me and I returned it.",False
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,TxnPwrBeard,B018Y225IA,2017-02-17T00:00:00.000Z,1,Not user Friendly,"Purchased for my Father In Law - this was the most frustrating experience. Not user friendly - not friendly at all. Stick with a name brand tablet - Apple, Samsung, etc.. Avoid this device at all costs.",False
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,kls6199,B00IOY8XWQ,2015-04-18T00:00:00.000Z,5,Light weight and easy on the eyes,"I upgraded my Kindle to the Kindle Voyage because I read in bed and the lamp kept my husband awake. I thought I would be able to use this Kindle without the lamp, but for me it is hard to read with the room completely dark even though the back lighting is adjustable. I still use the Kindle with the lamp on, but tilted to the floor so that there is just a little light in the room....I bought the magnetic case so when I open the lid, the Kindle wakes up. It is a little smaller than my old Kindle and fits in my purse perfectly. All in All I LOVE it and would highly recommend it.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,MotivRud,53-004484,2017-02-13T00:00:00.000Z,4,Great tablet,The tablet works just great and the price can't be beat!,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Crowe,B06XB29FPF,2018-01-05T00:00:00.000Z,4,Easy to use,"I bought this for myself and another one for a gift, you must have Wi-Fi to use as well as a smart phone.",True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Rtorrento,B01J24C0TI,2017-11-11T00:00:00.000Z,5,Great product,I have all the echo products in this by far is the best it does everything . I love it!,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Susie,B018Y225IA,2017-03-11T00:00:00.000Z,5,Great tablet for my grandson,Just love this tablet.does everything teenage grandson needs it to do! I also buy one for my granddaughter!,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,DoubleD,B06XB29FPF,2017-12-04T00:00:00.000Z,5,Amazon Echo,"Great item, we love our Echo. If only she could mow the yard for the kids....",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,luckybug,53-004484,2017-02-04T00:00:00.000Z,5,gift,"This is a great, easy to use tablet for the price.",True
AVqkIh9HQMlgsOJE6fu_,AVqkIh9HQMlgsOJE6fu_,faceman,53-004764,2017-01-07T00:00:00.000Z,5,Nice tablet,My wife loves the tablet! She's only using it for internet so far and it has worked flawlessly!,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Blake,53-004755,2017-04-01T00:00:00.000Z,4,Good kids tablet,Good kids tablet for games and videos but the charger is pretty annoying.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,ZIGEPS,B010CEHQTG,2018-01-01T00:00:00.000Z,3,not as intelligent as I was told,"Alexa may be new, but I would have thought some of the simple commands she would have been able to respond to already. For the amount Amazon charges, it should come with better instructions, including what specifically to download into one's device (iPhone, etc.) so as to make some apps ready to go. Amazon dropped the ball on this one.",False
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Awesome55544,B018Y225IA,2016-09-12T00:00:00.000Z,5,Great Gift,"I bought two of these as a birthday gift for my niece and nephew. They absolutely love them. They use it all the time to play games and music. Great deal, great price LOVE ITL:)",True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Victorvon,53-004729,2017-06-02T00:00:00.000Z,4,Good Tablet With Lots of Features,"This tablet has a lot of features, it really makes it worth the money if you have an Amazon Prime account.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,KrisK,B010CEHQTG,2018-01-02T00:00:00.000Z,5,Easy to Use,"A great new Amazon device to add to my other Alexa products. The visuals are amazing, and it is so easy to use and set up.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Factchecker,53-004484,2017-03-31T00:00:00.000Z,5,Love it!!!!!,Love everything about my Kindle. I'm a long-term Amazon Prime member.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,1254,53-004755,2017-02-06T00:00:00.000Z,5,Great for a toddler,"Easy to use, handle and screen is perfect for a toddler.",True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,DaveinKansas,53-004496,2017-09-15T00:00:00.000Z,5,You want this one!,Great sounding Bluetooth speaker. With the Alexa feature I listen to Kindle books that are not available as audio books,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,simp141,53-004484,2016-12-23T00:00:00.000Z,5,Battery life is awesome!,"I am very satisfied with this tablet. I use it for browsing because the screen is larger than my phone. Caught it on sale and bought two. Good value for the money. It was recommended by a friend. Get a case for it, it is easier to hold on to. The second one will make a nice gift.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Hellswife,53-004755,2016-07-30T00:00:00.000Z,5,Wonderful,My grandson loves it. Will be getting another one.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,emilyjones,53-004729,2016-09-03T00:00:00.000Z,5,Great for reading borrowed books.,I can read just about any book that is published and not leave my house to go to the store and have to buy them.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,luiscueva,B018Y225IA,2016-12-24T00:00:00.000Z,3,good tablet to star,is a God tablet but the camera could be a little better,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,DWOdom,53-004496,2016-09-02T00:00:00.000Z,4,Great Sound and cheaper than the Echo,"I love everything about it.... it is portable, sounds better than most portable speakers, and Alexa rocks it. Only thing that kept it from a 5 star rating is that you have to manually activate Alexa. Wish it would work like the Echo and Dot, while it is on its base.",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Ipadair2,53-004755,2017-04-22T00:00:00.000Z,5,Great kids tablet,"I love that the kids can only do what you allow them to they can't get to the internet unless you put it on there profile which I don't because I have a four and 2 year old, there apps are very easily accessed and are big so they can b seen very well . also these tablets double and can b used as a regular tablet for grown ups",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,DoktorJustice,B010CEHQTG,2017-12-25T00:00:00.000Z,1,Useless screen so why pay for it?,"Worthless, except as a regular echo and a poor excuse for video chat. I love my echo devices, bathroom, pool, kitchen, other places where I may need hands free, voice activated music and info. My wife bought me the 'newest, hottest' thing. I was skeptical but then thought I would use it to help on a project. Me ""Alexa find videos on f450 drone"" Alexa ""YouTube is not available"". Amazon won't directly sell chrome products, youtube won't play on echo show. Further testing shows the video call is more limited than iPhone or Android apps for video. So the most useful thing now is the same voice functions that my echos and dots perform. Unless I want to make all of my video calls and check the weather from a device I can move no more than 3 feet from an outlet.",False
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Bkemtp,B018Y225IA,2016-08-05T00:00:00.000Z,3,Not what I was expecting.,I was hoping to find something universal to as a tablet but you get what you pay for.,False
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,kokirios77,53-004484,2017-01-04T00:00:00.000Z,5,Great tablet for a beginner,The best tablet for the price i use it everyday to watch youtube videos,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Victor,B010CEHQTG,2017-12-23T00:00:00.000Z,5,Great addition to Ring Video Door Bell,"Not only does it round out my collection of Alexa devices, I have two echos and one dot, it also works well with the Ring 2 Video Door Bell,I can see who is at my front door without opening it.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Tuowls,53-004484,2017-03-20T00:00:00.000Z,4,Great tablet for the price,"Great tablet for under $100. Does not have the highest specs, but gets the job done for lite tablet users.",True
AVqkIj9snnc1JgDc3khU,AVqkIj9snnc1JgDc3khU,luvelectroniks,B01AHB9C1E,2017-01-18T00:00:00.000Z,4,good product for kids,"Bought 2 of these for my 6 and 8 yr old and it said it came with 32gb storage but actual storage was a little less, cant remember exactly how much probably around 20gb with the other necessary programs that come already pre-installed. They mainly use it for games and have downloaded many games on them. There is room for external storage and it also has a front and rear camera. love the product. comes in different color as well. I got the blue!",True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,bubble,53-004729,2016-12-15T00:00:00.000Z,5,Great tablet for beginner,I bought this tablet for my 10 year old grandson. He loves it! It is very easy to operate and has a great display.,True
AVqkIh9HQMlgsOJE6fu_,AVqkIh9HQMlgsOJE6fu_,KittyKat,53-004764,2016-12-24T00:00:00.000Z,5,Great for watching movies,"Easy to set up, great picture love it! Keeps my kids entertained and they love it also ....it was a gift.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,jerry,B018Y225IA,2017-01-16T00:00:00.000Z,4,Works well.,Good price. Works well. Best Buy sales associate was very helpful in selecting this product.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Vikash,B010CEHQTG,2017-12-23T00:00:00.000Z,4,Coz its still evolving,Got it for few weeks but it kind of fades away from your life.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,jcarrio,B010CEHQTG,2017-10-21T00:00:00.000Z,3,Nice novelty...sort of a waste of a screen,"Great sound, easy set up. The screen seems sort of wasteful now that I've been playing with it. Maybe it has the capability to work as a digital picture frame....I'm just certain yet. I was able to set one picture to it...Not multiple. Would be nice if could be used for Hulu or Netflix and stuff since the picture and sound are so clear. I like the visual to do and shopping lists. Still worth the purchase. A good want to have...just not a must have...then again maybe I have not tapped into all it can do.",True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,MC333,B01J24C0TI,2018-01-18T00:00:00.000Z,5,Best Echo so far,The screen is a great upgrade. Music lyrics are displayed with good quality speakers. Very convenient for recipes and you can make hands free calls with great audio quality. Great product!,True
AVqVGZN9QMlgsOJE6eUZ,AVqVGZN9QMlgsOJE6eUZ,1244,B00REQKWGA,2016-11-25T00:00:00.000Z,5,great product,"Wife love it, reads a lot and this is her go to reader.",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,danyturco,B018Y225IA,2016-10-28T00:00:00.000Z,5,Excellent tablet forever,I can use my tablet all time and your conecctions is very good,True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,dk22,53-004447,2018-01-05T00:00:00.000Z,5,kindle touch,Fits nicely in your hand and its touchable. increase the size of the fonts,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Kenbrock3,53-004755,2016-09-30T00:00:00.000Z,5,Great tablet for kids,My son washed it twice! Throw it a few times and it's still ticking.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Pammie,B06XB29FPF,2017-12-22T00:00:00.000Z,5,Great product,I’ve enjoy my echo since I purchased it ! The light bulbs are great to I will be buying more products,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Shays115,53-004484,2016-12-23T00:00:00.000Z,5,Nice upgrade,I got this kindle because I broke my Fire 7'. It took some getting use to since the screen was bigger but overall it was a great purchase.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Dave,53-004484,2017-03-17T00:00:00.000Z,4,Great tablet for wife.,Easy to use. Pretty user friendly. It is good value for the price,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,lemi,B010CEHQTG,2017-12-01T00:00:00.000Z,5,Simply Great!,Alexa with screen? LOVE it! Works perfectly with my Ring doorbell.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,sunbonnet,53-004484,2017-01-16T00:00:00.000Z,4,Works fine so far. Tends to change screens.,"Tends to flip out of my screen to something else. Each screen change = at least one pop up ad. Otherwise, it's been reliable so far.",True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,Gifter,53-004447,2017-03-16T00:00:00.000Z,2,Lots of problems. Want my old one back,1st kindle screen failed & had to reboot often. Customer Service couldn't fix. Replaced. 2nd one screen reboots often. Customer service offered replace. Just want one that works. Can't get upgrade replacement,False
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Hugh,53-004683,2017-02-03T00:00:00.000Z,5,Great purchase!,Got 2 of these for Christmas gifts for our grandsons & they love them!,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Tony,B01J24C0TI,2018-04-18T00:00:00.000Z,5,Good product,We use echo almost every day. It is fun to ask questions. The music is great. We check the weather and listen to NPRnews,True
AVqkIhkhv8e3D1O-lebZ,AVqkIhkhv8e3D1O-lebZ,Ryan,53-004763,2017-03-04T00:00:00.000Z,5,Excellent budget tablet,The Fire HD8 strikes an excellent balance between performance and price. It has many of the features you'd want in a tablet for a fraction of the cost. Works flawlessly for reading and video streaming.,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Mrjoe,53-004755,2017-05-19T00:00:00.000Z,5,Great tablet for kids.,My daughter loves it. Parental controls are simple makes it easy when monitoring what my kid is in to,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,wdeanna48,B01J24C0TI,2017-07-24T00:00:00.000Z,5,FREAKIN' AWESOME,Amazon - Echo Show is the best of all my Amazon products. I love the hands-free but able to see things on the screen.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Paul,B06XB29FPF,2017-12-22T00:00:00.000Z,5,Works great and easy to set up,One of my favorite purchases. Very easy to set up. Already works with Dish hope Directv gets it soon.,True
AVqkIj9snnc1JgDc3khU,AVqkIj9snnc1JgDc3khU,peaches43,B01AHB9C1E,2017-03-16T00:00:00.000Z,5,Great Device,I have had this for several weeks. It works great. I am very satisfied with it so far.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Pdxsamps,B06XB29FPF,2017-12-01T00:00:00.000Z,5,Great gift,Awesome product and cool design and a great color I would recommend to a friend,True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Frank1400,53-004683,2016-12-13T00:00:00.000Z,5,Grat toy for children,Easy to play and very helpful to learning for children's,True
AVqVGZSEQMlgsOJE6eUc,AVqVGZSEQMlgsOJE6eUc,Mitz,53-004447,2017-12-09T00:00:00.000Z,5,A good upgrade,I had the 4th generation. I am quite happy with the upgrade. Good battery life,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,femochie,53-004755,2017-01-06T00:00:00.000Z,5,"Perfect tablet for my kids, nephew and nieces.",I love the amazon fire kids edition. It has lots of fun apps for kids.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,mwright286,B010CEHQTG,2017-08-07T00:00:00.000Z,4,Great Device,"Wish the angle was adjustable. When this is sitting on a table or counter it is angled up and the further away from it you sit, the less likely it will see you in its view when trying to call someone. Love the Sirus XM update to play through this though. The speaker seems louder and better than the regular Echo, but that is just my thought. If you were able to get two for price of one, this is a deal worth taking.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Bigapple,53-004484,2016-12-23T00:00:00.000Z,5,Great toy for kids,My kids like it very much! The price is low. The tablet is light weighted.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Annie,53-004484,2017-01-12T00:00:00.000Z,5,A Great Tablet for a Great Price,"This Amazon Fire is perfect for what I need - nice screen and memory size, really nice apps preinstalled and it's just ready to use! The Black Friday price was beyond wonderful!!!!!",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,gmdean,53-004484,2017-03-17T00:00:00.000Z,5,Fire HD8 Tablet,"I love my Fire HD8 I got it because my Kindle(the original) that my husband bought me died and the Verizon Tablet wasn't working great for me. So I came down and the agent at store showed me this one, there is a learning curve but it gets better and takes a while to learn but I love it.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Brett,53-004484,2017-03-14T00:00:00.000Z,4,Capable tablet at a bargain price.,"Bought this tablet to replace a 3 year old Galaxy Tab. This tablet is quick and easy to use, relatively streamlined. The screen is nice and the stereo speakers, while tiny, sound better than my old tablet. The modified Android system that Amazon is running on this tablet is good, just a bit restrictive. All in all a good tab for general browsing and popular apps.Pros:-Price-Performance-Feels sturdy-Easy to navigate-Silk browser works greatCons:-Not all apps are supported on here, like Telegram-Ads on lock screen feel unnecessary, but not a hindrance-Not as customizable as other Android tabs",True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Meche,53-004683,2016-12-14T00:00:00.000Z,5,"User friendly, easy set up","My 3 and 2 year old download their own games.Easy to set up and get working. Thanks to parental Control, I know what they are downloading",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,46chevy,53-004484,2016-12-23T00:00:00.000Z,5,great buy and easy to use,I had a smaller version and this was easy to adjust to and use.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Desire604,53-004484,2017-05-23T00:00:00.000Z,5,Great tablet,I purchased this tablet for my granddaughter and she just loves it...so much I have to take on the week days ...,True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,bobz,53-004755,2016-09-16T00:00:00.000Z,4,Kids tablet,"The grandkids love this tablet, easy for them to use",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Shorty,B018Y225IA,2017-05-06T00:00:00.000Z,5,Easy to access and set up. Love its simplicity.,Grandson was so happy & pleased with the Fire tablet. He was able to download & start playing within minutes of purchase. Would buy another if the need existed.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,dennislwalker,53-004484,2017-03-25T00:00:00.000Z,4,Performs as expected,Amazon MayDay functionality is not available and this was unexpected. Other services and functionality as expected,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,yokod,B018Y225IA,2016-10-21T00:00:00.000Z,5,Who needs a laptop?,"I bought this low-priced Kindle to test as a travel replacement for my 14-pounds of laptop. I wound up taking it on a month-long trip out of the country, and it was superb for email, online transactions like buying theatre tix, and finding and making various reservations. Also, outstanding performance for videos and music. All this for $70. Suggest you buy a USB-mini cable if you buy one of these superb devices. yokod",True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,ukie,53-004729,2016-05-31T00:00:00.000Z,5,easy to use,"purchased for my mother-in-law for Mothers Day, she is not a computer person, the ease of use was great for her!!! just touch the pic!!",True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,Momomorrell,B018Y225IA,2016-07-09T00:00:00.000Z,5,Kindles rock,I actually had a kindle. But I have grand daughters and they always want to play with it when they come over .. Soo removed all my books from it and put their games on it and got me a new one for me... Now we are all happy. They watch you tube and Netflix and play games. It's a win win.,True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,tifnbil,53-004496,2016-11-18T00:00:00.000Z,5,great for listening to prime music,"great for listening to prime music, quick weather reports. volume adjusts quickly and gives status of battery on request.",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,DesktoptoLaptop,53-004484,2017-04-29T00:00:00.000Z,5,Great tablet for the size,We have been using our Kindle Fire 7 for years and it wore out. We looked at replacing it with another Fire 7 until I saw the Fire 8. The display is great and the weight is not that big of a difference.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,MrLemonjello,53-004484,2017-02-17T00:00:00.000Z,5,Great gift for readers,Bought this for my niece and she loves it. Very easy to use from what she tells me!,True
AWK8z0pOIwln0LfXlSxH,AWK8z0pOIwln0LfXlSxH,Nick,B01J24C0TI,2017-12-27T00:00:00.000Z,2,Needs to be a stand alone device,Needs to be a stand alone device. I should have not required to use a tablet of Cell phone to make it work. Amazon needs to work on the technology on device.,False
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,roka318,53-004683,2016-09-30T00:00:00.000Z,5,Great for young children,Absolutely love Kindle Kids Edition. Easy to use. Great apps and love it comes with 2 year warranty. Must have for my 2 kids.,True
AVphPmHuilAPnD_x3E5h,AVphPmHuilAPnD_x3E5h,Puglover,B00IOY8XWQ,2014-12-12T00:00:00.000Z,5,Love it!,"Great looking display. Text is sharp and easy to read. The lighting of screen is wonderful for reading in lower light environments. This is a little more compact than the paper white model. I really love the page press button areas. Makes it so you can turn pages without adjusting your hand (as long as you are holding the voyage with your thumb resting in the button area). Sounds like a minor thing, but to me it's a big convenience!",True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Jayden,53-004683,2017-03-25T00:00:00.000Z,4,Grewt for kids,Is good for the kids The only thing is I have to get a SD Card for more memory,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Awesomelena,53-004484,2017-01-27T00:00:00.000Z,5,Great Tablet,"The visual quality on the Fire 8 HD is amazing. It runs very fast and is easy to use, very durable.",True
AVqkIj9snnc1JgDc3khU,AVqkIj9snnc1JgDc3khU,Blondie,B01AHB9C1E,2017-01-06T00:00:00.000Z,5,Great for everyone - not just the avid reader,Purchased for my son who loves to read books. Saw him watching old TV show. He sat down with me and showed me what all it could do. Who would figure. I thought it was just for reading books. Now I want one too!,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Tmcar,B010CEHQTG,2017-12-24T00:00:00.000Z,5,Great,Love it . Easy to use. No problems setting it up!!!!,True
AVqkIh9HQMlgsOJE6fu_,AVqkIh9HQMlgsOJE6fu_,highmaintenance,53-004764,2017-01-08T00:00:00.000Z,5,my Kids love them,"Great value, a lot of color choices. I was able to boost up the memory for just a little extra but made the apps run so much faster. Love them",True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Maria,53-004484,2017-03-15T00:00:00.000Z,4,tablet,"Great tablet, fast & reliable. Only downfall is having to pay to remove adds.",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Khowey,B010CEHQTG,2017-11-11T00:00:00.000Z,5,Super fun version of Alexa,"The Echo Show is a version of Alexa with ability to visualize things. When I was cooking dinner and wanted to finish a show, I was able to ask Alexa to play the show from my Amazon Prime account. The Show was in my kitchen, easy to view, and enabled my kids to watch cartoons in the living room. I love it!",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,santa,53-004755,2016-12-23T00:00:00.000Z,5,Good for kids 6 to 10,Bought this for my daughter for christmas. I know she will like playing games on it,True
AVqVGZNvQMlgsOJE6eUY,AVqVGZNvQMlgsOJE6eUY,TinLexington,B00ZV9PXP2,2017-03-16T00:00:00.000Z,5,Good Product,"Overall good product, does what is advertised, comfortable to use.",True
AVqVGZO3nnc1JgDc3jGK,AVqVGZO3nnc1JgDc3jGK,kcladyz,53-003778,2017-06-30T00:00:00.000Z,5,In love,I like this so much more than the Voyage. The shape makes for easier holding. I only wish this devise was maybe 2 inches taller then it would look like a real book,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Ccrain,B06XB29FPF,2017-12-22T00:00:00.000Z,5,Great product,Best Buy associate explained product very well. Easy to use,True
AVqkIh8WQMlgsOJE6fu-,AVqkIh8WQMlgsOJE6fu-,Matt,4591,2017-03-28T00:00:00.000Z,5,Amazon HD8 granddaughter tablet,"She loves it, the only problem I have is getting it away from her, even while riding in vehicles. LOL",True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Tony,53-004496,2016-12-16T00:00:00.000Z,5,Nice Product,Sound quality is amazing. I really like the ability to take this on the go. Downside. I wish I didn't have to press the button to talk and to wake the product up,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,emilyjones,B018Y225IA,2016-09-03T00:00:00.000Z,5,Great for reading borrowed books.,I can read just about any book that is published and not leave my house to go to the store and have to buy them.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,860eagle,B010CEHQTG,2018-01-13T00:00:00.000Z,5,Amazon - Echo Show - White,"Having LOTS of fun with Alexa! Tells us weather, stories, plays music trivia games with us, helps with shopping list, and can face to face talk with my sister in another state (bought one for her too) - great addition to our home!",True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Bean,B010CEHQTG,2017-09-06T00:00:00.000Z,5,Step up from Echo,Nice way to see the internet and also to view security cameras. Very handy device.,True
AWFUWc8THh53nbDRF6YO,AWFUWc8THh53nbDRF6YO,Nome,B010CEHQTG,2018-04-18T00:00:00.000Z,5,Amazon show,Omg I love my amazon show it is sooo cool and does a lot of cool stuff,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Mary,53-004484,2017-03-16T00:00:00.000Z,5,Great tablet for anyone,This was purchased on Black Friday as an impulse buy and we absolutely love it! It was a great price and the size of the tablet is perfect. It works great!,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,Marco,B06XB29FPF,2018-01-08T00:00:00.000Z,5,Great start to a smart home,Alexa is amazing and the Phillips bulb works seamlessly with it.,True
AVpgdkC8ilAPnD_xsvyi,AVpgdkC8ilAPnD_xsvyi,Nortstar,53-004729,2016-06-06T00:00:00.000Z,4,Great for the price,"Good product, great price. Big improvement over my first tablet.",True
AVpfpK8KLJeJML43BCuD,AVpfpK8KLJeJML43BCuD,Wendy,53-004496,2017-08-27T00:00:00.000Z,5,great!,"Easy set up and amazing usefulness, love it. I use it all the time and continue to find new ways to take advantage of all there is within Alexa. Will purchase another one for bedroom!",True
AVqVGWLKnnc1JgDc3jF1,AVqVGWLKnnc1JgDc3jF1,Norman,53-004683,2016-09-06T00:00:00.000Z,5,Great product,My granddaughter loves it. It was a perfect gift for her long airplane trip.,True
AWMjT0WguC1rwyj_rFh3,AWMjT0WguC1rwyj_rFh3,plc9393,B06XB29FPF,2018-01-06T00:00:00.000Z,5,Great!,"Bought 4 devices for my kids... they report its simple to start up, easy to use and fun!",True
AVph0EeEilAPnD_x9myq,AVph0EeEilAPnD_x9myq,Emad,53-004755,2017-04-16T00:00:00.000Z,5,Great Tablet.,I recommend it for kids .great for find games easily.,True
AVpjEN4jLJeJML43rpUe,AVpjEN4jLJeJML43rpUe,TBiggz,B018Y225IA,2016-09-09T00:00:00.000Z,4,Basic tablet/reader,Looking for a reader with some basic tablet functions. This was just that.,True
AVqkIhwDv8e3D1O-lebb,AVqkIhwDv8e3D1O-lebb,Djoyner,53-004484,2017-03-16T00:00:00.000Z,4,Good tablet at a great price.,If you enjoy reading you will not find a better device. Excellent price for a product of this quality,True
